id,job_id,register_date,company,title,location,time_opened,link,applications,experience_level,job_type,role,sectors,description
153,3827498284,2024-03-04,RedMaxx Inteligencia em Negócios,Engenheiro de DevOps/Kubernetes (Pleno),"São Paulo, SP",Há 3 semanas,https://br.linkedin.com/jobs/view/engenheiro-de-devops-kubernetes-pleno-at-redmaxx-inteligencia-em-neg%C3%B3cios-3827498284?position=4&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=c4D4E%2FpUSxDflZtN8u96kw%3D%3D&trk=public_jobs_jserp-result_search-card,,,,,,
154,3838349754,2024-03-04,PagBank,Engenheiro de Software Pl. (Java),"São Paulo, SP",Há 1 semana,https://br.linkedin.com/jobs/view/engenheiro-de-software-pl-java-at-pagbank-3838349754?position=5&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=utWSqiN%2F4C3bDXI4RsOmjw%3D%3D&trk=public_jobs_jserp-result_search-card,Mais de 200 candidaturas,Pleno-sênior,Tempo integral,Engenharia e Tecnologia da informação,"Atividades dos serviços de tecnologia da informação, Bancos e Atividades de serviços financeiros","Nascemos para democratizar os serviços bancários e de pagamentos!Pioneirismo, tecnologia, inovação e resultados sustentáveis são constantes da nossa trajetória. Lançamos a primeira maquininha de cartão sem aluguel do Brasil e ao longo dos anos seguimos evoluindo para ampliar nosso ecossistema de soluções financeiras.Somos o 2º maior banco digital do país e a fintech mais rentável do segmento, resultado do trabalho de um time formado por pessoas talentosas e criativas, que atuam com dedicação, paixão e vontade de fazer acontecer.Se você ama tecnologia, curte um bom desafio e acredita no poder da colaboração para fazer grandes entregas, o Pags é pra você! Então, confira essa oportunidade e vem pintar o Brasil de amarelo com a gente💛!No PagBank todas as pessoas são bem-vindas 😊, sem distinção de gênero, orientação sexual, etnia, cultura, religião, deficiência etc. O importante é você gostar de desafios, trabalhar bem em equipe, vivenciar nossa cultura e nossa missão de transformar e democratizar os serviços bancários e de pagamentos no Brasil.#VemProPagsPrincipais Atividades  Trabalhar com uma equipe altamente qualificada construindo software de qualidade, que seja escalável para um alto volume de dados e aplicações de alto risco. Participar da concepção de todo ciclo de vida de uma nova funcionalidade/produto e ser responsável pela entrega e acompanhamento da mesma. Criar soluções que tornem a vida de nossos clientes mais simples e produtiva. Planejar, estimar e analisar impactos e riscos em mudanças de aplicações. Acompanhar métricas, qualidade e monitoramento das aplicações desenvolvidas. Interagir com diversas áreas da Cia com times de negócio excepcional em um ambiente de alto crescimento profissional. Expressar opiniões e ideias, participar de feedbacks, planejamento de carreira, acompanhado de profissionais com grande Experiência. Interagir com a equipe de segurança para garantir a confiabilidade da plataforma. Participar nas melhorias do processo de desenvolvimento técnico do time, como: Dojo e Pair Programming. Evolução no conhecimento e na carreira através de acompanhamento e suporte de profissionais mais experientes.REQUISITOS E QUALIFICAÇÕESRequisitos  Superior em Ciências da Computação, Engenharia, Sistemas da Informação ou áreas correlatas. Experiência em orientação à objeto, estrutura de dados e algoritmos. Experiência sobre versionamento de software. Experiência em CI/CD. Experiência Modelagem, Documentação e implementação de APIs. Experiência sobre Banco de dados relacionais e não relacionais. Experiência em melhores práticas de qualidade de software como testes automatizados, segurança, monitoração e documentação. Conhecimento em arquiteturas distribuídas, resilientes, escaláveis e de alta performance. Ser comprometido, proativo e colaborativo. Buscar sempre o desenvolvimento pessoal e da equipe.  Desejável  Experiência em desenvolvimento de micro serviços. Experiência em Cloud Computing, principalmente AWS. Vivência em metodologias ágeis e melhoria contínua. Experiência em práticas de DevOps."
155,3823305081,2024-03-04,MPD Engenharia,ENCARREGADO ADM OBRAS IV,"São Paulo, SP",Há 3 semanas,https://br.linkedin.com/jobs/view/encarregado-adm-obras-iv-at-mpd-engenharia-3823305081?position=6&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=UmZr1AIeueADjFFP25BV9Q%3D%3D&trk=public_jobs_jserp-result_search-card,,Diretor,Tempo integral,Gerenciamento e Manufatura,Construção,"Responsibilities And AssignmentsPRINCIPAIS RESPONSABILIDADES:Representar a área de Administração dePessoal no canteiro de obras, orientando e/ou apontando cartões, distribuindo envelopes de pagamento, selecionando candidatos, preparando documentação de admissão, transferência e demissão de colaboradores, férias, vale-transporte, assistência médica e odontológica, seguindo procedimentos preestabelecidos.Encaminhar recibo de adiantamento, pagamento e vale-transporte dos funcionários para assinatura.Integrar os novos colaboradores, através de palestra antes do início das atividades e divulgar as normas da empresa.Realizar a conferência e lançamento de GFIP no sistema de obras.Fechar as planilhas de medição dos empreiteiros de mão de obra, lançando as horas trabalhadas em planilhas especifica de acordo com os cartões de ponto, para controle e gerenciamento do Engenheiro Responsável, e realizar o lançamento das medições no sistema integrado.Verificar a liberação de pagamentos através das medições mensais das terceirizadas, para finalização do processo financeiro.Acompanhar as empresas terceirizadas, solicitando documentos pertinentes para o atendimento da legislação vigente.Executar o controle de fluxo de caixa da obra.Fazer relatórios com as informações da obra, apresentando todos os dados necessários, conforme solicitação do superior imediato.Processar as Notas Fiscais, lançando em sistema operacional especifico, executando procedimentos pré-determinados pelo Manual da Qualidade, efetuando o pagamento na prevista.Executar o controle da caixinha da obra.Cotar insumos, orçando o custo de vários fornecedores, solicitando a autorização de compra do Engenheiro Responsável garantindo o abastecimento da obra.Efetuar o lançamento de AEF (Acompanhamento Econômico-Financeiro) no sistema integrado.Coordenar o almoxarifado da obra, orientando e/ou recebendo materiais, conferindo toda a documentação de entrada e saída, verificando fichas de controle e participando do inventário físico.Requirements And QualificationsEXPERIÊNCIA PROFISSIONAL; Desejável 10 anos de experiência na área de Construção Civil.FORMAÇÃO : Desejável pós graduação ou MBA cursando.CERTIFICAÇÕES: Desejável curso de aperfeiçoamento correlacionado com a área de atuação.BenefíciosAdditional informationVale-transporteVale-refeiçãoTicket Alimentação NatalAssistência MédicaAssistência OdontológicaAssistência FuneralSeguro de Vida em GrupoCafé da manhã e Lanche da tardeKit BebêAuxílio-crecheEmpréstimo ConsignadoPrograma Qualidade de Vida – Viva BemPrevidência PrivadaVenha Ser MPD A MPD é uma empresa que possui mais de 40 anos, no mercado, sendo sempre reconhecida por sua qualidade, excelência e sua trajetória n a construção de indústrias, hospitais, universidades, galpões de logísticas, shopping centers e na construção e incorporação de apartamentos e escritórios de médio e alto padrão, sempre prezando pela qualidade de acabamento, responsabilidade socioambiental e respeito pelos clientes e colaboradoresDurante esses anos, nos aprimoramos muito quanto à tecnologia, além de sermos reconhecidos com selo GBC, EDGE, BIM, Master Imobiliário, Ranking INTEC, sendo uma das 10 maiores construtoras há mais de 10 anos.A empresa já foi reconhecida nove vezes pela constante valorização de sua equipe, sendo duas vezes com o prêmio Lugares Incríveis para Trabalhar (FIA e UOL) e sete vezes como uma das Melhores Empresas para Você Trabalhar da (Você S.A.). Além disso, a companhia é vencedora do Prêmio Valor Carreira, por duas vezes, como uma das Melhores Empresas na Gestão de Pessoas; e garantiu o 1º lugar do prêmio “Engenharia e Construção 2022”.A MPD Engenharia investe em desenvolvimento tecnológico e boas práticas construtivas, sem deixar de lado as responsabilidades social e ambiental. Por meio do Instituto MPD, braço de responsabilidade social e organização sem fins lucrativos, desenvolve programas focados em gerar impactos positivos e transformar vidas por meio de ações consistentes e campanhas solidárias."
156,3845959035,2024-03-04,BRQ Digital Solutions,Engenheiro de Software Pleno/Sênior - Fulltack,"São Paulo, SP",Há 3 horas,https://br.linkedin.com/jobs/view/engenheiro-de-software-pleno-s%C3%AAnior-fulltack-at-brq-digital-solutions-3845959035?position=7&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=QKl8f7HPfxzy6%2B1uMKwVlg%3D%3D&trk=public_jobs_jserp-result_search-card,,Pleno-sênior,Tempo integral,Engenharia e Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Código:  29973Sobre a BRQ DigitalHá 30 anos no mercado, a BRQ Digital Solutions se consolidou como uma das maiores empresas de transformação digital do país. Com uma plataforma de serviços end to end, oferecemos as mais eficientes e inovadoras soluções, tecnologias e metodologias, promovendo uma jornada de transformação para grandes marcas, de diferentes segmentos, no Brasil e no exterior.Temos 3 mil funcionários e a empresa é destaque como um dos melhores lugares para trabalhar pelo GPTW e Glassdoor.BRQ WAYNo nosso BRQ WAY temos a missão de conectar, transformar e empoderar cada um dos nossos profissionais, que por aqui são chamados de feras, para que todos tenham a chance de usar sua paixão para transformar o mundo com tecnologia!É isso que queremos, com nosso Programa de Diversidade e Inclusão trabalhamos com dois objetivos: equidade e inclusão, buscamos aumentar a participação dos grupos minoritários, quebrar os vieses inconscientes e expandir a conscientização sobre temas tão importantes para que todos sejam livres para serem quem são.Vamos transformar juntos! Vem ser fera com a gente.Ei Profissional Engenheiro de Qualidade de Software Pleno/Sênior, venha fazer parte de uma das maiores empresas de transformação digital do país!- O que procuramos?Necessário possuir experiência em: Tecnicas de Testes como Testes Unitários, Segurança, Performance, funcionais e não funcionais;Experiência em Desenvolvimento de software;Experiência em Linguagem de programação: Javascript, TyprscriptDiferencial: Python, Java ou similaresExperiência com: Cypress, Nextjs ou similaresConhecimento em Banco de dados: MySQL, PostgreSQL, Oracle ou similares.Ferramentas CI/CD, Jenkins, Docker, Terraform, Gitlab ou similaresCLT pela BRQ + benefícios - O que temos pra te oferecer?Mais do que um plano de carreira!A BRQ acredita que cada fera deve ser protagonista do seu crescimento, tendo autonomia para criar seu próprio plano de desenvolvimento profissional. Nosso plano de carreira é dividido em 4 pilares:Carreira técnica: Você pode seguir a trilha de crescimento técnico, se o seu objetivo for se desenvolver cada vez mais em diferentes tecnologias. Oferecemos diversos treinamentos!Carreira de Liderança: Você pode seguir a trilha e se tornar um líder, desenvolver pessoas, auxiliar na evolução profissional e pessoal e estimular o crescimento para o surgimento de novos talentos.Experiência internacional: Estamos crescendo cada vez mais fora do Brasil e você tem possibilidade de atuar em projetos para outros países, ou diretamente nos países onde a BRQ tem sede.Empreendedorismo: De funcionário para sócio! Temos o Innovation Hub, a Corporate Venture que investe em ideias de profissionais que tenham sinergia com nosso negócio.- E os benefícios?Plano de Saúde; Plano Odontológico; Seguro de Vida; Vale Refeição; Vale Alimentação; Horário Flexível; Home Office; Gympass, Telemedicina, Telenutrição, Canal de suporte emocional 24h e muito mais!- Como é trabalhar na BRQ?Temos um clima descontraído, diversos programas e eventos internos. Adoramos comemorar! E fazemos isso muito bem! Veja aqui no Youtube: youtube.com/brqdigitalsolutionsCurtiu? Então inscreva-se e venha para o melhor da Transformação Digital com a gente! 🚀"
157,3602408730,2024-03-04,Indústrias Anhembi Ltda,ESTAGIÁRIO - ENGENHARIA INDUSTRIAL,"Osasco, SP",Há 10 meses,https://br.linkedin.com/jobs/view/estagi%C3%A1rio-engenharia-industrial-at-ind%C3%BAstrias-anhembi-ltda-3602408730?position=8&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=MWN%2BjE9h2%2BvDrPFRF1VQbA%3D%3D&trk=public_jobs_jserp-result_search-card,,,,,,
158,3830058464,2024-03-04,EmCasa,Engenheiro(a) Backend Senior,"São Paulo, SP",Há 2 semanas,https://br.linkedin.com/jobs/view/engenheiro-a-backend-senior-at-emcasa-3830058464?position=9&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=W714OM0onwmsYjjpeh9RIA%3D%3D&trk=public_jobs_jserp-result_search-card,Mais de 200 candidaturas,Pleno-sênior,Tempo integral,Tecnologia da informação,Atividades imobiliárias,"Estamos construindo a melhor experiência de compra e venda de imóveis para os nossos clientes e para isso, buscamos pessoas excepcionais e dispostas a ter um impacto real na vida das pessoas que buscam um novo lar.Para fazer parte desta transformação do mercado imobiliário buscamos um(a) Engenheiro(a) Backend Senior para integrar o nosso time de Engenharia.Suas principais responsabilidades e atribuições serão:Manutenção e melhoria dos nossos serviçosPlanejamento e criação de novas funcionalidadesAcompanhamento do ambiente de produçãoSe inscreva se você possui:Experiência mínima de 4 anos em desenvolvimento, preferencialmente com Python ou Javascript. Experiência mínima de 1 ano em Linguagens de programação funcional (ex: Elixir, Erlang, F#, Scala, Clojure)Conhecimentos em Bancos de dados relacionais, preferencialmente PostgreSQLVivência em infraestrutura na nuvem, preferencialmente AWSVivência com times trabalhando em um único produto e registro de contribução e interesse em aspectos do negócio, em conjunto com avanços técnicos.É um diferencial se você possui:Experiência orquestrando coleta de métricas e log de aplicaçãoVivência com monitoramento e alertasConhecimentos de containers e deploy com kubernetesConhecimentos avançandos em Elixirhabilidade para servir como exemplo para desenvolvedores menos experientes.O que oferecemos de benefícios:Vale Refeição/Alimentação no cartão flexível (Swile);  Convênio médico SulAmérica;Convênio odontológico SulAmérica;Seguro de Vida;Licença paternidade estendida;Parcerias de saúde (Vittude, Pipo Saúde e Total Pass);Parcerias de desenvolvimento (Fluentia e Conquer);Ambiente de trabalho:Dress code criado por você;Cultura de trabalho que respeita e valoriza todas as pessoas, celebrando as diferenças;Meio colaborativo e com incentivo à autonomia para construção de projetos e ações;Ações internas que abordam temáticas diversas apoiando no desenvolvimento e ampliando o conhecimento do nosso time.E aí, você quer colaborar com a gente para transformar este mercado? Se inscreva em nossa vaga!Sobre a EmCasaA EmCasa existe para que o processo de compra e venda de um imóvel seja prático, transparente e seguro. Para isso estamos aqui, para transformar a experiência do mercado imobiliário brasileiro. Apoiamos as pessoas na realização da transação mais importante de suas vidas, com tecnologia e humanização. Somos especialistas no que fazemos e, combinando o humano e o tecnológico, estamos criando a melhor forma de comprar e vender imóveis do Brasil.Nossos valoresAqui na EmCasa, nós partilhamos alguns valores. Eles são guias de comportamentos e atitudes que valorizamos. Por isso, se você quiser fazer parte do time, é importante que você também se identifique com:Nosso foco está no cliente;Agimos como donos;Somos humildes;Valorizamos a simplicidade;Temos senso de urgência;Colaboramos em equipe;Celebramos as diferenças;Promovemos a excelência.Vem pra #EmCasa"
159,3846175383,2024-03-04,ASURIS,Engenheiro de software sênior,"São Paulo, SP",Há 3 horas,https://br.linkedin.com/jobs/view/engenheiro-de-software-s%C3%AAnior-at-asuris-3846175383?position=10&pageNum=32&refId=HtFFOLF2rqNbjv3Qie72HA%3D%3D&trackingId=8KUD7xTAper9uAKgQHbTnA%3D%3D&trk=public_jobs_jserp-result_search-card,Seja um dos 25 primeiros a se candidatar,Pleno-sênior,Tempo integral,Engenharia e Tecnologia da informação,Publicação na Internet,"Irá projetar, desenvolver, testar, implementar, manter e melhorar softwares, projetar sistemas que façam interface com humanos, máquinas e outros softwares, gerir prioridades de projetos individuais, entregas e entregáveis, otimizar códigos para escalabilidade, estabilidade e adição de novas funcionalidades exemplos aplicações cliente-servidor, acesso a banco de dados, algoritmos de otimização, machine learning, frontend apps.BeneficiosA Combinar;Formação AcadêmicaSuperior completo.ExperiênciaExperiência como engenheiro de software.SalárioA combinarCargoEngenheiro de softwareEmpresaAsurisConsultoria em recursos humanos, TI e GED.RamoInformática/ Tecnologia(EE)"
160,3826123653,2024-03-04,Livelo Brasil,Especialista de Engenharia de Sistemas (Tech Lead - Autenticação),"Barueri, SP",Há 3 semanas,https://br.linkedin.com/jobs/view/especialista-de-engenharia-de-sistemas-tech-lead-autentica%C3%A7%C3%A3o-at-livelo-brasil-3826123653?position=1&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=5C2lwD0NEPJzK%2BMM0qXpIw%3D%3D&trk=public_jobs_jserp-result_search-card,Seja um dos 25 primeiros a se candidatar,Não aplicável,Tempo integral,Tecnologia da informação,Atividades dos serviços de tecnologia da informação,"Se você procura uma empresa com ambiente inovador e desafiador, que incentiva criatividade e autonomia para ultrapassar barreiras e conquistar resultados, você poderá juntar-se ao nosso time de #LoucosPorPontos! As nossas soluções de incentivos e fidelização incluem centenas de milhares de produtos e serviços, e os nossos profissionais são parte central do ecossistema da Livelo – verdadeiros agentes realizadores da nossa visão: ser o ponto onde as escolhas do dia-a-dia encontram a realização dos desejos.Todas nossas vagas abertas são para todas as pessoas independente de gênero, idade, etnia, raça, orientação sexual ou deficiência.Missão do cargo:Atuar na tomada de decisões técnicas e estratégicas, avaliando os riscos e impactos das soluções de tecnologia Livelo para desenvolvimento de produtos B2C com foco em autenticação.Responsabilidades e atribuiçõesPossuir visão clara de todo o ciclo de desenvolvimento de software;Tomar decisões técnicas e estratégicas, avaliando os riscos e impactos das soluções (resiliência, desempenho, escalabilidade, segurança, etc);Construir soluções de desenvolvimento de software com foco em autenticação de usuários e microsserviços;Trabalhar em conjunto com o time de forma amigável e garantir o sucesso das entregas;Guiar um time tecnicamente, direcionando a solução de desafios complexos e atuar no direcionamento de abordagens técnicas para o time;Participar da construção e validação das soluções desenvolvidas garantindo boa comunicação e clareza nos processos;Orientar o time na construção e definição de cenários de testes do produto;Aconselhar e orientar o time para solucionar problemas de alta complexidade;Acompanhamento da equipe de engenheiros;Auxiliar o time a remover impedimentos;Dinamismo e amplitude para ser assertivo no acionamento de outras áreas da Livelo ou consultorias para direcionar os desafios técnicos dos produtos sob sua responsabilidade;Apoiar o time na construção e sustentação de produtos complexos em parceria com áreas técnicas mais especialistas e áreas de negócios.Requisitos e qualificaçõesEnsino superior completo;Experiência Backend em uma das linguagens de programação Backend (Java, Node, Kotlin);Experiência com autenticação e Keycloak;Experiência com OAuth2, Open ID Connect, JWT;Experiência com agilidade;Experiência em soluções Cloud (preferência - AWS);Experiência com Git, Docker, Kubernets;Experiência com observabilidade de software;Conhecimento com Spring Boot, mensageria e cache;Conhecimento de arquitetura de microsserviços;Conhecimento de comunicação de microsserviços(síncrona e assíncrona);Conhecimento de boas práticas de desenvolvimento;Conhecimento de bancos de dados relacionais e não relacionais;Conhecimento de padrões de qualidade (Pirâmide de testes, testes unitários, automação de testes).Informações adicionaisAmbiente de trabalho criativo, desafiador e descontraído reconhecido como uma das melhores empresas para se trabalhar pela GPTW 2023;Salário & Benefícios compatíveis com as melhores práticas do mercado;Horário flexível & Happy Friday;Investimentos em desenvolvimento e reconhecimento por mérito.Modelo de trabalho híbrido.Todos os profissionais contratados deverão apresentar imunização completa contra a COVID-19, seguindo as normas do Grupo EloPar em linha com as orientações do Ministério do Trabalho."
161,3828395160,2024-03-04,3CON Consultoria e Sistemas,Engenheiro DevOps Sênior,"São Paulo, SP",Há 2 semanas,https://br.linkedin.com/jobs/view/engenheiro-devops-s%C3%AAnior-at-3con-consultoria-e-sistemas-3828395160?position=2&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=hcXJQbMx%2BadYCIse6%2Bd8MA%3D%3D&trk=public_jobs_jserp-result_search-card,,,,,,
162,3811500080,2024-03-04,PagBank,Engenheiro de Qualidade de Software Pl.,São Paulo e Região,Há 3 semanas,https://br.linkedin.com/jobs/view/engenheiro-de-qualidade-de-software-pl-at-pagbank-3811500080?position=3&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=yEi5kedAibK43WXwBMWHrg%3D%3D&trk=public_jobs_jserp-result_search-card,,,,,,
163,3815289933,2024-03-04,Keyrus,Senior Data Engineer,"São Paulo, SP",Há 2 semanas,https://br.linkedin.com/jobs/view/senior-data-engineer-at-keyrus-3815289933?position=4&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=9jBSB%2FPmPoWa6%2F7EL82eFA%3D%3D&trk=public_jobs_jserp-result_search-card,,Pleno-sênior,Tempo integral,Tecnologia da informação,Tecnologia da informação e serviços,"A Keyrus acredita na diversidade e na inclusão. Encorajamos a todos a participarem em nosso processo de contratação, não importando o gênero, idade, raça, religião. Não permitimos nenhum tipo de discriminação. Isto é reforçado no processo de contratação e vivido dessa forma na empresa.Sabemos que grandes resultados só são alcançados com uma grande equipe, por isso procuramos pessoas talentosas e apaixonadas, com desejo de crescer profissionalmente e criar uma trajetória de carreira conosco.Papéis e ResponsabilidadesComo um Engenheiro de Dados em tecnologias emergentes, você será responsável por permitir insights significativos por meio do ciclo de vida de dados de ponta a ponta, incluindo data warehouse, modelagem de dados, integração de dados, ETL e análise de dados.Qualificações EssenciaisForte experiência em gerenciamento de dados em plataformas de nuvem, principalmente AWS;Forte experiência em gerenciamento de ciclo de vida de dados de ponta a ponta (incluindo ingestão, processamento, armazenamento e insights);Experiência em modelagem de dados (conceitual, lógica e física);Conhecimento na ferramenta DBT;Conhecimento na ferramenta Talend;Ser um bom team-player em um ambiente global;Inglês Avançado.Qualificações DesejáveisConhecimento em Snowflake;Conhecimento em Azure;Conhecimento em DataViz;Experiência em saúde / LifeScience;Desejável conhecimento em Hadoop (Cloudera);Experiência em dados não estruturados;Experiência em segurança de dados / privacidade / residência;Nossa missão é Auxiliar as empresas a extrair todo o potencial de Dados e Digital objetivando aumentar seu desempenho, ajudando na transformação, gerando novas alavancas de crescimento e competitividade.Vem fazer parte do Time Keyrus!Se você quiser saber mais sobre nós, convidamos você a visitar nosso site: http://www.keyrus.com/br/Desejamos boa sorte! 😊🚀"
164,3832205421,2024-03-04,Fintalk,DevOps,"São Paulo, SP",Há 2 semanas,https://br.linkedin.com/jobs/view/devops-at-fintalk-3832205421?position=5&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=259SlCvAokhJo25jSq1j2A%3D%3D&trk=public_jobs_jserp-result_search-card,Seja um dos 25 primeiros a se candidatar,Assistente,Tempo integral,Gerenciamento e Manufatura,Atividades de serviços financeiros,"A Fintalk é uma empresa líder em tecnologia Conversacional no Brasil, reconhecida por duas vezes como Top 10 Generative AI company. Nossa jornada tem sido incrível, e em 2023, triplicamos de tamanho. Estamos em busca de talentos que queiram fazer parte desse sucesso contínuo e desejem crescer conosco.Você é um desenvolvedor que busca um lugar com muitas oportunidades e aprendizados? Gosta de tecnologia, comunicação e tem interesse em melhorar a vida das pessoas?Então essa vaga pode ser sua! Dá uma olhada:Nossa CulturaAcreditamos que o ser do negócio são as pessoas. Por isso, temos uma cultura alinhada pelos seguintes valores:🤗 Obsessão pelo cliente❓Não ter medo de errar🤝Trabalho em equipe🤓Curiosidade em estudar e humildade para aprender🚀Autonomia e obstinaçãoDescrição da VagaComo Desenvolvedor DevOps, você será responsável por gerenciar infraestruturas de cloud, garantindo a alta disponibilidade, performance e segurança dos serviços. Sua missão incluirá a automação de processos de CI/CD, gerenciamento de configurações, desenvolvimento e manutenção de pipelines de implantação, e a aplicação de práticas de IaC (Infraestrutura como Código) para promover a eficiência operacional e a escalabilidade dos sistemas.Competências e Experiências NecessáriasProficiência com serviços de cloud, especificamente AWS (Amazon Web Services) e GCP (Google Cloud Platform).Experiência com ferramentas de CI/CD, especialmente ATLANTIS.Conhecimentos em IaC, utilizando Terraform.Familiaridade com arquiteturas serverless e contêineres, incluindo Kubernetes e Docker.Experiência com ferramentas de observabilidade e monitoramento, como Datadog.Proficiência em Git.Conhecimento em bancos de dados e serviços de monitoramento e distribuição de conteúdo da AWS, como CloudFront e CloudWatch.Habilidades AdicionaisExperiência como SRE (Engenheiro de Confiabilidade do Sistema).Capacidade de trabalhar em um ambiente de equipe ágil e adaptar-se rapidamente a mudanças.Habilidades de comunicação e colaboração.BenefíciosOportunidade de trabalho híbrido.Ambiente de trabalho colaborativo e inovador.Oportunidades de desenvolvimento profissional e crescimento na carreira.Pacote de benefícios flexíveis - Cartão Flash Mastercard. Notebook para trabalho."
165,3778991641,2024-03-04,Assaí Atacadista,Técnico Segurança Trabalho I,"São Paulo, SP",Há 3 meses,https://br.linkedin.com/jobs/view/t%C3%A9cnico-seguran%C3%A7a-trabalho-i-at-assa%C3%AD-atacadista-3778991641?position=7&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=NvV7dYLaaMba%2Fha3BUpcTA%3D%3D&trk=public_jobs_jserp-result_search-card,,,,,,
166,3819718200,2024-03-04,Diel Energia,Estágio em Engenharia de Aplicação HVAC-R,"São Paulo, SP",Há 1 mês,https://br.linkedin.com/jobs/view/esta%CC%81gio-em-engenharia-de-aplicac%CC%A7a%CC%83o-hvac-r-at-diel-energia-3819718200?position=8&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=edfTHRK3tye0DNjZAmjucg%3D%3D&trk=public_jobs_jserp-result_search-card,Seja um dos 25 primeiros a se candidatar,Não aplicável,Tempo integral,Educação e Treinamento,Atividades de serviços pessoais,"Dedicados a revolucionar o setor de refrigeração com novas tecnologias, somos uma greentech apaixonada por fazer a diferença.Nosso portfólio de serviços engloba uma gestão inteligente e sustentável da refrigeração, que já está presente em todo o país, gerando grande volume de dados e insights para melhoria de processos em tempo real.A equipe está sempre desenvolvendo novas tecnologias para refinar os diagnósticos e a qualidade do monitoramento. Os nossos produtos são inovadores e têm nos levado rumo à liderança de mercado no segmento.Venha também fazer parte dessa revolução.Responsabilidades e atribuiçõesDentre as responsabilidade do cargo, estão:Participar do desenvolvimento dos algoritmos de detecção e diagnóstico de falhas de máquinas de climatizaçãoExecutar testes práticos de validação dos nossos produtos, tanto em bancada quanto em situações reaisSuporte para os times de campo na solução de problemas práticos de implantação dos nossos produtosContribuir para o desenvolvimento de produtos que reduzem a emissão de carbono no meio ambienteRequisitos e qualificaçõesGraduação em andamento em Engenharia Mecânica ou similares ( a partir 6º semestre)Conhecimento de ciclos termodinâmicos de máquinas de climatizaçãoGostar de trabalhar na área de refrigeração/climatização e ter conhecimentos básicos na áreaConhecimento em ferramentas de prototipagem rápidaConhecimento da língua inglesa para interpretar documentos técnicosHabilidade de comunicação e visão pragmática para resolução de problemasAdaptar-se bem a novas situações e mudanças de prioridade Conhecimento em linguagens de programação (Python, C++, ...) será considerado um diferencial Informações adicionaisBenefíciosBolsa auxilio competitiva;Benefício refeição;Auxilio mobilidade;GymPass;Day off de aniversário."
167,3831674104,2024-03-04,Hitachi Energy,Estágio em Engenharia - Transformadores de Potência,"Guarulhos, SP",Há 4 dias,https://br.linkedin.com/jobs/view/est%C3%A1gio-em-engenharia-transformadores-de-pot%C3%AAncia-at-hitachi-energy-3831674104?position=9&pageNum=35&refId=GMDJo1IMfp%2BNE%2Bk2fGnz0g%3D%3D&trackingId=8klIUGZj0SBNJ856mviKPw%3D%3D&trk=public_jobs_jserp-result_search-card,,Estágio,Meio período,Educação e Treinamento,"Fabricação de máquinas, aparelhos e materiais elétricos e Atividades dos serviços de tecnologia da informação","Principais Responsabilidades Auxiliar em coleta e levantamento de dados internamente e/ou em campo. Verificar as especificações necessárias para a elaboração de projetos e desenhos. Analisar as necessidades identificadas nos projetos, auxiliando em interpretação de docu-mentos de apoio, tais como instalações, especificações, croquis, normas e outros, obser-vando características técnicas, esboçando desenhos, definindo formatos, escalas e outros. Atuar no desenvolvimento de projetos de menor complexidade ou partes de projetos para fa-bricação de produtos, componentes e outros designados. Particpar do dimensionamento de equipamentos, sistemas, componentes e outros relaciona-dos, através de estudos que tomam por base os conhecimentos dos equipamentos e das ne-cessidades dos clientes. Colaborar com a leitura e interpretação de normas, especificações técnicas e demais docu-mentos de projeto completos para conformidade e garantia de qualidade. Participar na especificação de materiais e equipamentos, através de suporte de fornecedores, bem como, do conhecimento das necessidades do cliente.Para Essa Posição Será Importante Estar cursando Engenharia Elétrica, mecânica ou áreas correlatas. Possuir previsão para se formar a partir de dezembro de 2025. Conhecimentos em Pacote Office, no nível intermediário (desejável) Possuir inglês nível intermediário (obrigatório) Possuir Espanhol nível intermediário (desejável)Basic Info Location Guarulhos, São Paulo, Brazil Job type Part time Experience Internship Job function Intern Contract Intern (Fixed Term) (Trainee) Publication date 2024-02-15 Reference number R0041038Share this job"
